accession	fastq_ftp	fastq_md5	host_tax_id	instrument_platform	instrument_model	host_sex	library_layout	library_selection	project_name	run_accession	sample_accession	sample_title	sex	scientific_name
SAMN10743424	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442553/SRR8442553_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442553/SRR8442553_2.fastq.gz	2fdda8881d775e4b1dab921dc2231412;f31104787c6bba5d616370babdaf83fa		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442553	SAMN10743424	Langkazi		Equus caballus
SAMN10743425	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442554/SRR8442554_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442554/SRR8442554_2.fastq.gz	fdc049b91c1a2dfe3ce7921214b1b074;35272c11526d1a0970593f706e198df9		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442554	SAMN10743425	Langkazi		Equus caballus
SAMN10743418	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442555/SRR8442555_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442555/SRR8442555_2.fastq.gz	2c430aabc75f7cf19430d0b60a68eb63;588e50d9828c2cd5486fa0030550595d		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442555	SAMN10743418	Langkazi		Equus caballus
SAMN10743396	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442556/SRR8442556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442556/SRR8442556_2.fastq.gz	d9dd12754ce2891de907254905a2dc39;1f84b11b6d66bfa0ae4123aefb630d2b		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442556	SAMN10743396	Erlunchun		Equus caballus
SAMN10743419	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442557/SRR8442557_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442557/SRR8442557_2.fastq.gz	89a74771ec7a0cc5a018c788814b083b;eca2ec98d4405bc463c01ac1d688dbf2		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442557	SAMN10743419	Langkazi		Equus caballus
SAMN10743420	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442558/SRR8442558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442558/SRR8442558_2.fastq.gz	9156c0a233f811eed097607f34837646;e4c9a7229b2abf2df9c9b100044d86e5		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442558	SAMN10743420	Langkazi		Equus caballus
SAMN10743421	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442559/SRR8442559_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442559/SRR8442559_2.fastq.gz	eced6e8324ce711aeefbe4af3fe36ceb;71c637d2e2de6ad1ee01c0ccbfc3c17d		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442559	SAMN10743421	Langkazi		Equus caballus
SAMN10743433	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442560/SRR8442560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442560/SRR8442560_2.fastq.gz	e0767c69b87175943637ee9cb5da7783;40c6132a954178e7414248321fb3fa59		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442560	SAMN10743433	Innermongolia		Equus caballus
SAMN10743432	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442561/SRR8442561_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442561/SRR8442561_2.fastq.gz	1b742cd2b40cf1206be6a50b779b3ca7;13d2325e7c6aebe2444103ab1d39d3b6		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442561	SAMN10743432	Innermongolia		Equus caballus
SAMN10743411	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442562/SRR8442562_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442562/SRR8442562_2.fastq.gz	8cf1995d8c9f4448c7003441eb39c3a7;ac41b0bd71fd930759afae2e5ee03336		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442562	SAMN10743411	Jiangzi		Equus caballus
SAMN10743410	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442563/SRR8442563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442563/SRR8442563_2.fastq.gz	3bded02bf79b469b082746a20da2f294;e3d4461745316a86e07f0fd13d69cc14		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442563	SAMN10743410	Jiangzi		Equus caballus
SAMN10743409	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442564/SRR8442564_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442564/SRR8442564_2.fastq.gz	2e3302f600702093ce98d6600f4bc13b;aae9903740fe4cd9c3859cc2d31bcb1f		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442564	SAMN10743409	Jiangzi		Equus caballus
SAMN10743408	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442565/SRR8442565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442565/SRR8442565_2.fastq.gz	a246018216ff13d03691eea865848247;7806a7923ef7134bd3726d040205b293		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442565	SAMN10743408	Jiangzi		Equus caballus
SAMN10743415	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442566/SRR8442566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442566/SRR8442566_2.fastq.gz	4c0f112b718520437cdd9c3d0616f9c0;d27c944bd632a8db499d0ec01cfb2756		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442566	SAMN10743415	Jiangzi		Equus caballus
SAMN10743414	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442567/SRR8442567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442567/SRR8442567_2.fastq.gz	e1fb49d41c1673323dcf88ec6c3bfa7e;4fddc0c829fa0aa36e6e57c63e5f558d		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442567	SAMN10743414	Jiangzi		Equus caballus
SAMN10743413	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442568/SRR8442568_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442568/SRR8442568_2.fastq.gz	053028d711de229ee3915af43fec37c5;7ad0e18866dd572025663866234a4217		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442568	SAMN10743413	Jiangzi		Equus caballus
SAMN10743412	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442569/SRR8442569_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442569/SRR8442569_2.fastq.gz	579d79b650715b51e6519ed32aa1585f;775d7e8d8849f6649a7a0e5dded4b6be		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442569	SAMN10743412	Jiangzi		Equus caballus
SAMN10743434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442570/SRR8442570_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442570/SRR8442570_2.fastq.gz	697b0c62c476b09ba0c50b8a3e4f59a0;db3381a423389f23d800ec7d60b3a914		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442570	SAMN10743434	Innermongolia		Equus caballus
SAMN10743417	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442571/SRR8442571_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442571/SRR8442571_2.fastq.gz	4aa3f8f0323c7c8a4a48fa3ac0b7f220;853bd0f7ab1fe5cb787065721ed4a89f		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442571	SAMN10743417	Langkazi		Equus caballus
SAMN10743416	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442572/SRR8442572_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442572/SRR8442572_2.fastq.gz	17a8c7645c69a582448edcb98502c19e;56f3d145bd8f3774a2029d6324a64be2		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442572	SAMN10743416	Jiangzi		Equus caballus
SAMN10743429	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442573/SRR8442573_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442573/SRR8442573_2.fastq.gz	178a1aaa64c2b5356cd122ed3daab15d;279aca7d17f19c53ba3aadc395f409c0		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442573	SAMN10743429	wild horse		Equus caballus
SAMN10743436	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442574/SRR8442574_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442574/SRR8442574_2.fastq.gz	93b0d059fd12fc52d8790e725e41296c;3c649616b82a96b670f4f500e9f5446e		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442574	SAMN10743436	Innermongolia		Equus caballus
SAMN10743428	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442575/SRR8442575_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442575/SRR8442575_2.fastq.gz	503ad842077d150d72876d09c2d09845;ee5614adaed642c190423b28885d6bd9		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442575	SAMN10743428	wild horse		Equus caballus
SAMN10743397	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442576/SRR8442576_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442576/SRR8442576_2.fastq.gz	1fe3e3d546367eee6820da4c601e7e0c;60f3270eade8681d37e7cea7b489c620		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442576	SAMN10743397	Erlunchun		Equus caballus
SAMN10743390	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442577/SRR8442577_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442577/SRR8442577_2.fastq.gz	1356bbbbfaa28221346d5440214933bb;fc804d1d729b95d4bf4ada7e4fbe2c7b		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442577	SAMN10743390	Chaidamu		Equus caballus
SAMN10743391	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442578/SRR8442578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442578/SRR8442578_2.fastq.gz	48ebbe3c29b967db84afda2f01478d35;df7ba2d78b8dc10acc98d1560b0c6b81		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442578	SAMN10743391	Chaidamu		Equus caballus
SAMN10743388	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442579/SRR8442579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442579/SRR8442579_2.fastq.gz	bdf5218a6abcb5959bc24c3d9a0bedee;c6c8c5db3e78c3a71bf69fe687ceeb58		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442579	SAMN10743388	Chaidamu		Equus caballus
SAMN10743389	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442580/SRR8442580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442580/SRR8442580_2.fastq.gz	c91db79c52b4fb9802836bbcf448a691;1e7064b7d2fb9e5220c31bd7dcb7ff13		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442580	SAMN10743389	Chaidamu		Equus caballus
SAMN10743394	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442581/SRR8442581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442581/SRR8442581_2.fastq.gz	042d0906712df6df90fc6b06592d8d68;961dfc9e3a2d7939818bd896ea4b3b5d		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442581	SAMN10743394	Erlunchun		Equus caballus
SAMN10743395	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442582/SRR8442582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442582/SRR8442582_2.fastq.gz	629091a84385adef421efcb2e3d7b8ad;e42006d86e7bebb33172b10244ca6156		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442582	SAMN10743395	Erlunchun		Equus caballus
SAMN10743392	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442583/SRR8442583_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442583/SRR8442583_2.fastq.gz	87a854432a37c4c9cbb5c4cf29e91d5a;fb363a9c563964d590bbe43b363e326b		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442583	SAMN10743392	Chaidamu		Equus caballus
SAMN10743393	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442584/SRR8442584_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442584/SRR8442584_2.fastq.gz	05e2436b256a71d88f11b15ef4e237a7;f515f6db7b5ea8a993019cc59c91db6b		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442584	SAMN10743393	Chaidamu		Equus caballus
SAMN10743435	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442585/SRR8442585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442585/SRR8442585_2.fastq.gz	149c0ed9761a52e243c95c23e22eb08a;821cc677aa39a23e27492b9f9ce26503		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442585	SAMN10743435	Innermongolia		Equus caballus
SAMN10743406	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442586/SRR8442586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442586/SRR8442586_2.fastq.gz	4b503f91052a5c92eed0541e96357a69;616fe15a6f0c9ad45721b927b8e5ed48		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442586	SAMN10743406	Hequ		Equus caballus
SAMN10743407	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442587/SRR8442587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442587/SRR8442587_2.fastq.gz	3981e0a90257e74cea401ed595facbf9;05ec4892910cd4868221c84f696f4bc0		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442587	SAMN10743407	Jiangzi		Equus caballus
SAMN10743426	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442588/SRR8442588_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442588/SRR8442588_2.fastq.gz	69823b1426d44eb8fea0a914de33351a;0030435e29d0de4ed7f859871c13d166		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442588	SAMN10743426	wild horse		Equus caballus
SAMN10743427	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442589/SRR8442589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442589/SRR8442589_2.fastq.gz	6d001129fa4da11de7d8c1059615bc71;b37575ce2c80c9e5874c10d9ec3ab15f		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442589	SAMN10743427	wild horse		Equus caballus
SAMN10743430	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442590/SRR8442590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442590/SRR8442590_2.fastq.gz	abcba992b12ea7726d3d43825890fcd1;18aa4322b035b335b20d2ad011855117		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442590	SAMN10743430	Thoroughbred horses		Equus caballus
SAMN10743400	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442591/SRR8442591_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442591/SRR8442591_2.fastq.gz	cf9c781a9985ba169595c013a6332fd7;ba1862876b25797baf2893889ec0ff76		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442591	SAMN10743400	Erlunchun		Equus caballus
SAMN10743401	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442592/SRR8442592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442592/SRR8442592_2.fastq.gz	3f606368723baf89bd432f7a9a5ef8a2;a81a8275737f513c58051a0db941d556		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442592	SAMN10743401	Hequ		Equus caballus
SAMN10743398	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442593/SRR8442593_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442593/SRR8442593_2.fastq.gz	67e56eb29161e62089e08d7784d41191;1e130c59aef079f0b09c7fdf842c9dbf		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442593	SAMN10743398	Erlunchun		Equus caballus
SAMN10743399	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442594/SRR8442594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442594/SRR8442594_2.fastq.gz	5fe658c4d94d8468cbf5556c836004e6;077cde392f53b6142e505e12136f464e		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442594	SAMN10743399	Erlunchun		Equus caballus
SAMN10743404	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442595/SRR8442595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/005/SRR8442595/SRR8442595_2.fastq.gz	0372caa9e31f9a1db43a3d7ad45d7c01;c6c4e1fee20104b27220b468026cb53e		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442595	SAMN10743404	Hequ		Equus caballus
SAMN10743405	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442596/SRR8442596_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/006/SRR8442596/SRR8442596_2.fastq.gz	94d685d135decf1e97800f5d6e9733b3;c8777395b22f8b3fd8fd564a8efd2c01		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442596	SAMN10743405	Hequ		Equus caballus
SAMN10743402	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442597/SRR8442597_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/007/SRR8442597/SRR8442597_2.fastq.gz	659a5e10d17c1e512e2c7b3f748dd3ee;701b88437ec44b649f9b2122333254f5		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442597	SAMN10743402	Hequ		Equus caballus
SAMN10743403	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442598/SRR8442598_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/008/SRR8442598/SRR8442598_2.fastq.gz	b810035c0fb2946a764acfc7bbfd9c41;ef4c3106f42eef6b950a22732b1e1385		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442598	SAMN10743403	Hequ		Equus caballus
SAMN10743422	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442599/SRR8442599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/009/SRR8442599/SRR8442599_2.fastq.gz	f218f8d54393efaba9f4604d6d2495ff;f73f9d27d2092403b348a63988ecf25e		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442599	SAMN10743422	Langkazi		Equus caballus
SAMN10743438	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442600/SRR8442600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/000/SRR8442600/SRR8442600_2.fastq.gz	503e17d53adc1104492f14ac62e9b321;d7b0e333f6ba442c2cbead3d5387d609		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442600	SAMN10743438	Innermongolia		Equus caballus
SAMN10743439	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442601/SRR8442601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/001/SRR8442601/SRR8442601_2.fastq.gz	f7de44c9aa02ec12cf1efdb75fb93095;8a2918736a942c6e5640b4d1fe17f25e		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442601	SAMN10743439	Innermongolia		Equus caballus
SAMN10743423	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442602/SRR8442602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/002/SRR8442602/SRR8442602_2.fastq.gz	cdda9520671401d9707d158e052d0f4e;e9eace057c4fbe36faa04f7b39bb1e87		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442602	SAMN10743423	Langkazi		Equus caballus
SAMN10743431	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442603/SRR8442603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/003/SRR8442603/SRR8442603_2.fastq.gz	cc62be866e7c07062ce750b2173093f5;03e8561ffa42f14985eb575c2be4ceeb		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442603	SAMN10743431	Thoroughbred horses		Equus caballus
SAMN10743437	ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442604/SRR8442604_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR844/004/SRR8442604/SRR8442604_2.fastq.gz	93c3ff66a687a50aa3f78cc9499b52f7;da06101477532ca1681b377f3c8f3b37		ILLUMINA	HiSeq X Ten		PAIRED	RANDOM		SRR8442604	SAMN10743437	Innermongolia		Equus caballus
SAMN11086681	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/000/SRR8698430/SRR8698430_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/000/SRR8698430/SRR8698430_2.fastq.gz	4e8dc27e5e157d90abdad0953c510d15;70ddf5fde4017f46874c11dd210ffee4		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698430	SAMN11086681	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	female	Equus caballus
SAMN11086690	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/001/SRR8698431/SRR8698431_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/001/SRR8698431/SRR8698431_2.fastq.gz	8118c1d9c52a3a796fe947bac174d6e9;9919565ed11fb140f9040ca14b61526a		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698431	SAMN11086690	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	female	Equus caballus
SAMN11086682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/002/SRR8698432/SRR8698432_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/002/SRR8698432/SRR8698432_2.fastq.gz	af43b737397a3c4f31f590713cd116f1;b6c662689ba0de9b28e05e700ac0c284		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698432	SAMN11086682	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	female	Equus caballus
SAMN11086687	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/003/SRR8698433/SRR8698433_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/003/SRR8698433/SRR8698433_2.fastq.gz	27adcf592abc27f5fb021b20568bbe94;bd1fda078411188616fdb5adae44f23f		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698433	SAMN11086687	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	female	Equus caballus
SAMN11086686	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/004/SRR8698434/SRR8698434_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/004/SRR8698434/SRR8698434_2.fastq.gz	36d6bba8a7cece820d1d0289535957d1;02dba72ae1d791457f2130e6c35fd7b9		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698434	SAMN11086686	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	male	Equus caballus
SAMN11086685	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/005/SRR8698435/SRR8698435_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/005/SRR8698435/SRR8698435_2.fastq.gz	1373429e49e17ed457bd2ae8fd1c47b3;a1f02080159d5a0b54b85e03693c6566		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698435	SAMN11086685	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	female	Equus caballus
SAMN11086684	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/006/SRR8698436/SRR8698436_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/006/SRR8698436/SRR8698436_2.fastq.gz	ff5cea9566a7a15ee9eaeee2b195ca69;7c327cd591674c48f50121c073bea883		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698436	SAMN11086684	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	female	Equus caballus
SAMN11086683	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/007/SRR8698437/SRR8698437_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/007/SRR8698437/SRR8698437_2.fastq.gz	c7a6027af59d098b395b55721a000d69;e0e6914e3ddd718cd7e788db658c0f95		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698437	SAMN11086683	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	male	Equus caballus
SAMN11086682	ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/008/SRR8698438/SRR8698438_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR869/008/SRR8698438/SRR8698438_2.fastq.gz	edfc766a71482d026dede2b579cba5a9;22ec81cef418a7fbaefdfdc35f1e08ca		ILLUMINA	Illumina HiSeq 2000		PAIRED	RANDOM		SRR8698438	SAMN11086682	This sample has been submitted by pda|scpeng@ucdavis.edu on 2019-07-02; Equus caballus	female	Equus caballus
